in s,C4 in V
4.913212E-03,1.00869E-01
4.913304E-03,9.94043E-02
4.913396E-03,9.89160E-02
4.913488E-03,1.00381E-01
4.913580E-03,9.89160E-02
4.913672E-03,1.00869E-01
4.913764E-03,9.98926E-02
4.913856E-03,9.98926E-02
4.913948E-03,1.00381E-01
4.914040E-03,9.98926E-02
4.914132E-03,9.89160E-02
4.914224E-03,1.00869E-01
4.914316E-03,9.94043E-02
4.914408E-03,1.00381E-01
4.914500E-03,1.00869E-01
4.914592E-03,1.01357E-01
4.914684E-03,9.84277E-02
4.914776E-03,1.00869E-01
4.914868E-03,9.94043E-02
4.914960E-03,9.89160E-02
4.915052E-03,9.84277E-02
4.915144E-03,9.84277E-02
4.915236E-03,9.89160E-02
4.915328E-03,9.64746E-02
4.915420E-03,9.74512E-02
4.915512E-03,9.84277E-02
4.915604E-03,9.79395E-02
4.915696E-03,9.74512E-02
4.915788E-03,9.54980E-02
4.915880E-03,9.94043E-02
4.915972E-03,9.69629E-02
4.916064E-03,9.54980E-02
4.916156E-03,9.64746E-02
4.916248E-03,9.79395E-02
4.916340E-03,9.50098E-02
4.916432E-03,9.45215E-02
4.916524E-03,9.59863E-02
4.916616E-03,9.45215E-02
4.916708E-03,9.64746E-02
4.916800E-03,9.45215E-02
4.916892E-03,9.50098E-02
4.916984E-03,9.50098E-02
4.917076E-03,9.69629E-02
4.917168E-03,9.84277E-02
4.917260E-03,9.54980E-02
4.917352E-03,9.54980E-02
4.917444E-03,9.40332E-02
4.917536E-03,9.69629E-02
4.917628E-03,9.69629E-02
4.917720E-03,9.64746E-02
4.917812E-03,9.59863E-02
4.917904E-03,9.45215E-02
4.917996E-03,9.59863E-02
4.918088E-03,9.35449E-02
4.918180E-03,9.35449E-02
4.918272E-03,9.35449E-02
4.918364E-03,9.35449E-02
4.918456E-03,9.40332E-02
4.918548E-03,9.20801E-02
4.918640E-03,9.35449E-02
4.918732E-03,9.06152E-02
4.918824E-03,9.15918E-02
4.918916E-03,9.01270E-02
4.919008E-03,9.30566E-02
4.919100E-03,9.25684E-02
4.919192E-03,9.06152E-02
4.919284E-03,9.15918E-02
4.919376E-03,9.06152E-02
4.919468E-03,9.30566E-02
4.919560E-03,9.01270E-02
4.919652E-03,9.20801E-02
4.919744E-03,9.35449E-02
4.919836E-03,9.30566E-02
4.919928E-03,9.35449E-02
4.920020E-03,9.11035E-02
4.920112E-03,9.30566E-02
4.920204E-03,9.35449E-02
4.920296E-03,9.20801E-02
4.920388E-03,9.20801E-02
4.920480E-03,9.35449E-02
4.920572E-03,9.20801E-02
4.920664E-03,9.35449E-02
4.920756E-03,9.15918E-02
4.920848E-03,9.06152E-02
4.920940E-03,8.96387E-02
4.921032E-03,9.01270E-02
4.921124E-03,8.76855E-02
4.921216E-03,8.91504E-02
4.921308E-03,8.96387E-02
4.921400E-03,8.96387E-02
4.921492E-03,8.71973E-02
4.921584E-03,8.81738E-02
4.921676E-03,9.01270E-02
4.921768E-03,8.86621E-02
4.921860E-03,8.81738E-02
4.921952E-03,8.96387E-02
4.922044E-03,8.81738E-02
4.922136E-03,8.76855E-02
4.922228E-03,8.91504E-02
4.922320E-03,8.91504E-02
4.922412E-03,9.01270E-02
4.922504E-03,8.96387E-02
4.922596E-03,9.01270E-02
4.922688E-03,8.91504E-02
4.922780E-03,8.86621E-02
4.922872E-03,8.96387E-02
4.922964E-03,8.91504E-02
4.923056E-03,8.86621E-02
4.923148E-03,8.71973E-02
4.923240E-03,8.81738E-02
4.923332E-03,8.57324E-02
4.923424E-03,8.71973E-02
4.923516E-03,8.81738E-02
4.923608E-03,8.67090E-02
4.923700E-03,8.62207E-02
4.923792E-03,8.67090E-02
4.923884E-03,8.62207E-02
4.923976E-03,8.37793E-02
4.924068E-03,8.62207E-02
4.924160E-03,8.42676E-02
4.924252E-03,8.52441E-02
4.924344E-03,8.52441E-02
4.924436E-03,8.47559E-02
4.924528E-03,8.47559E-02
4.924620E-03,8.76855E-02
4.924712E-03,8.52441E-02
4.924804E-03,8.62207E-02
4.924896E-03,8.47559E-02
4.924988E-03,8.57324E-02
4.925080E-03,8.67090E-02
4.925172E-03,8.37793E-02
4.925264E-03,8.62207E-02
4.925356E-03,8.42676E-02
4.925448E-03,8.57324E-02
4.925540E-03,8.52441E-02
4.925632E-03,8.32910E-02
4.925724E-03,8.47559E-02
4.925816E-03,8.47559E-02
4.925908E-03,8.32910E-02
4.926000E-03,8.37793E-02
4.926092E-03,8.37793E-02
4.926184E-03,8.32910E-02
4.926276E-03,8.42676E-02
4.926368E-03,8.28027E-02
4.926460E-03,8.13379E-02
4.926552E-03,8.13379E-02
4.926644E-03,8.08496E-02
4.926736E-03,8.08496E-02
4.926828E-03,8.18262E-02
4.926920E-03,8.08496E-02
4.927012E-03,8.23145E-02
4.927104E-03,8.08496E-02
4.927196E-03,7.98730E-02
4.927288E-03,8.03613E-02
4.927380E-03,8.08496E-02
4.927472E-03,8.08496E-02
4.927564E-03,8.28027E-02
4.927656E-03,8.08496E-02
4.927748E-03,8.13379E-02
4.927840E-03,8.28027E-02
4.927932E-03,8.13379E-02
4.928024E-03,8.13379E-02
4.928116E-03,7.98730E-02
4.928208E-03,8.23145E-02
4.928300E-03,8.08496E-02
4.928392E-03,8.13379E-02
4.928484E-03,7.98730E-02
4.928576E-03,7.93848E-02
4.928668E-03,7.93848E-02
4.928760E-03,7.93848E-02
4.928852E-03,7.88965E-02
4.928944E-03,7.93848E-02
4.929036E-03,7.93848E-02
4.929128E-03,7.84082E-02
4.929220E-03,7.93848E-02
4.929312E-03,7.74316E-02
4.929404E-03,7.79199E-02
4.929496E-03,7.64551E-02
4.929588E-03,7.74316E-02
4.929680E-03,7.88965E-02
4.929772E-03,7.74316E-02
4.929864E-03,7.88965E-02
4.929956E-03,7.69434E-02
4.930048E-03,7.93848E-02
4.930140E-03,7.74316E-02
4.930232E-03,7.64551E-02
4.930324E-03,7.79199E-02
4.930416E-03,7.93848E-02
4.930508E-03,7.93848E-02
4.930600E-03,7.74316E-02
4.930692E-03,7.88965E-02
4.930784E-03,7.74316E-02
4.930876E-03,7.74316E-02
4.930968E-03,7.79199E-02
4.931060E-03,7.64551E-02
4.931152E-03,7.69434E-02
4.931244E-03,7.74316E-02
4.931336E-03,7.59668E-02
4.931428E-03,7.49902E-02
4.931520E-03,7.64551E-02
4.931612E-03,7.54785E-02
4.931704E-03,7.40137E-02
4.931796E-03,7.49902E-02
4.931888E-03,7.40137E-02
4.931980E-03,7.35254E-02
4.932072E-03,7.20605E-02
4.932164E-03,7.10840E-02
4.932256E-03,7.30371E-02
4.932348E-03,7.25488E-02
4.932440E-03,7.45020E-02
4.932532E-03,7.25488E-02
4.932624E-03,7.40137E-02
4.932716E-03,7.35254E-02
4.932808E-03,7.35254E-02
4.932900E-03,7.25488E-02
4.932992E-03,7.25488E-02
4.933084E-03,7.45020E-02
4.933176E-03,7.54785E-02
4.933268E-03,7.45020E-02
4.933360E-03,7.54785E-02
4.933452E-03,7.45020E-02
4.933544E-03,7.25488E-02
4.933636E-03,7.30371E-02
4.933728E-03,7.54785E-02
4.933820E-03,7.40137E-02
4.933912E-03,7.20605E-02
4.934004E-03,7.35254E-02
4.934096E-03,7.35254E-02
4.934188E-03,7.35254E-02
4.934280E-03,7.10840E-02
4.934372E-03,7.20605E-02
4.934464E-03,7.10840E-02
4.934556E-03,7.05957E-02
4.934648E-03,7.10840E-02
4.934740E-03,7.05957E-02
4.934832E-03,6.96191E-02
4.934924E-03,6.96191E-02
4.935016E-03,6.86426E-02
4.935108E-03,6.81543E-02
4.935200E-03,6.86426E-02
4.935292E-03,6.86426E-02
4.935384E-03,6.86426E-02
4.935476E-03,7.15723E-02
4.935568E-03,7.05957E-02
4.935660E-03,6.96191E-02
4.935752E-03,7.05957E-02
4.935844E-03,7.15723E-02
4.935936E-03,6.91309E-02
4.936028E-03,6.96191E-02
4.936120E-03,7.20605E-02
4.936212E-03,7.05957E-02
4.936304E-03,7.05957E-02
4.936396E-03,6.96191E-02
4.936488E-03,7.05957E-02
4.936580E-03,6.86426E-02
4.936672E-03,6.96191E-02
4.936764E-03,7.05957E-02
4.936856E-03,7.10840E-02
4.936948E-03,7.01074E-02
4.937040E-03,6.81543E-02
4.937132E-03,6.91309E-02
4.937224E-03,6.81543E-02
4.937316E-03,6.91309E-02
4.937408E-03,6.66895E-02
4.937500E-03,6.66895E-02
4.937592E-03,6.76660E-02
4.937684E-03,6.57129E-02
4.937776E-03,6.76660E-02
4.937868E-03,6.62012E-02
4.937960E-03,6.42480E-02
4.938052E-03,6.66895E-02
4.938144E-03,6.57129E-02
4.938236E-03,6.57129E-02
4.938328E-03,6.62012E-02
4.938420E-03,6.71777E-02
4.938512E-03,6.76660E-02
4.938604E-03,6.76660E-02
4.938696E-03,6.52246E-02
4.938788E-03,6.71777E-02
4.938880E-03,6.66895E-02
4.938972E-03,6.66895E-02
4.939064E-03,6.76660E-02
4.939156E-03,6.71777E-02
4.939248E-03,6.71777E-02
4.939340E-03,6.66895E-02
4.939432E-03,6.66895E-02
4.939524E-03,6.76660E-02
4.939616E-03,6.86426E-02
4.939708E-03,6.57129E-02
4.939800E-03,6.66895E-02
4.939892E-03,6.62012E-02
4.939984E-03,6.37598E-02
4.940076E-03,6.37598E-02
4.940168E-03,6.37598E-02
4.940260E-03,6.27832E-02
4.940352E-03,6.47363E-02
4.940444E-03,6.37598E-02
4.940536E-03,6.13184E-02
4.940628E-03,6.18066E-02
4.940720E-03,6.27832E-02
4.940812E-03,6.18066E-02
4.940904E-03,6.42480E-02
4.940996E-03,6.03418E-02
4.941088E-03,6.32715E-02
4.941180E-03,6.42480E-02
4.941272E-03,6.32715E-02
4.941364E-03,6.22949E-02
4.941456E-03,6.47363E-02
4.941548E-03,6.27832E-02
4.941640E-03,6.47363E-02
4.941732E-03,6.22949E-02
4.941824E-03,6.42480E-02
4.941916E-03,6.32715E-02
4.942008E-03,6.52246E-02
4.942100E-03,6.18066E-02
4.942192E-03,6.32715E-02
4.942284E-03,6.42480E-02
4.942376E-03,6.13184E-02
4.942468E-03,6.22949E-02
4.942560E-03,6.13184E-02
4.942652E-03,6.13184E-02
4.942744E-03,6.08301E-02
4.942836E-03,6.08301E-02
4.942928E-03,5.98535E-02
4.943020E-03,5.88770E-02
4.943112E-03,6.13184E-02
4.943204E-03,5.74121E-02
4.943296E-03,6.13184E-02
4.943388E-03,5.83887E-02
4.943480E-03,6.08301E-02
4.943572E-03,6.03418E-02
4.943664E-03,6.13184E-02
4.943756E-03,6.08301E-02
4.943848E-03,5.93652E-02
4.943940E-03,6.08301E-02
4.944032E-03,6.08301E-02
4.944124E-03,6.13184E-02
4.944216E-03,6.22949E-02
4.944308E-03,6.22949E-02
4.944400E-03,6.13184E-02
4.944492E-03,6.13184E-02
4.944584E-03,6.18066E-02
4.944676E-03,6.22949E-02
4.944768E-03,6.08301E-02
4.944860E-03,6.08301E-02
4.944952E-03,6.13184E-02
4.945044E-03,6.08301E-02
4.945136E-03,5.93652E-02
4.945228E-03,5.83887E-02
4.945320E-03,5.74121E-02
4.945412E-03,5.88770E-02
4.945504E-03,5.69238E-02
4.945596E-03,5.83887E-02
4.945688E-03,5.74121E-02
4.945780E-03,5.69238E-02
4.945872E-03,5.64355E-02
4.945964E-03,5.54590E-02
4.946056E-03,5.49707E-02
4.946148E-03,5.49707E-02
4.946240E-03,5.54590E-02
4.946332E-03,5.59473E-02
4.946424E-03,5.74121E-02
4.946516E-03,5.54590E-02
4.946608E-03,5.64355E-02
4.946700E-03,5.69238E-02
4.946792E-03,5.69238E-02
4.946884E-03,5.79004E-02
4.946976E-03,5.93652E-02
4.947068E-03,5.69238E-02
4.947160E-03,5.79004E-02
4.947252E-03,5.69238E-02
4.947344E-03,5.74121E-02
4.947436E-03,5.83887E-02
4.947528E-03,5.69238E-02
4.947620E-03,5.69238E-02
4.947712E-03,5.64355E-02
4.947804E-03,5.59473E-02
4.947896E-03,5.59473E-02
4.947988E-03,5.54590E-02
4.948080E-03,5.59473E-02
4.948172E-03,5.44824E-02
4.948264E-03,5.30176E-02
4.948356E-03,5.39941E-02
4.948448E-03,5.35059E-02
4.948540E-03,5.39941E-02
4.948632E-03,5.39941E-02
4.948724E-03,5.59473E-02
4.948816E-03,5.35059E-02
4.948908E-03,5.25293E-02
4.949000E-03,5.39941E-02
4.949092E-03,5.59473E-02
4.949184E-03,5.30176E-02
4.949276E-03,5.39941E-02
4.949368E-03,5.49707E-02
4.949460E-03,5.39941E-02
4.949552E-03,5.39941E-02
4.949644E-03,5.44824E-02
4.949736E-03,5.49707E-02
4.949828E-03,5.30176E-02
4.949920E-03,5.39941E-02
4.950012E-03,5.25293E-02
4.950104E-03,5.59473E-02
4.950196E-03,5.35059E-02
4.950288E-03,5.59473E-02
4.950380E-03,5.30176E-02
4.950472E-03,5.25293E-02
4.950564E-03,5.30176E-02
4.950656E-03,5.25293E-02
4.950748E-03,5.49707E-02
4.950840E-03,5.35059E-02
4.950932E-03,5.15527E-02
4.951024E-03,5.25293E-02
4.951116E-03,5.05762E-02
4.951208E-03,4.86230E-02
4.951300E-03,4.91113E-02
4.951392E-03,5.05762E-02
4.951484E-03,5.00879E-02
4.951576E-03,4.86230E-02
4.951668E-03,5.10645E-02
4.951760E-03,5.00879E-02
4.951852E-03,5.00879E-02
4.951944E-03,5.05762E-02
4.952036E-03,5.00879E-02
4.952128E-03,5.15527E-02
4.952220E-03,5.05762E-02
4.952312E-03,4.95996E-02
4.952404E-03,5.10645E-02
4.952496E-03,5.05762E-02
4.952588E-03,5.15527E-02
4.952680E-03,5.39941E-02
4.952772E-03,5.05762E-02
4.952864E-03,5.10645E-02
4.952956E-03,5.05762E-02
4.953048E-03,5.05762E-02
4.953140E-03,5.10645E-02
4.953232E-03,5.05762E-02
4.953324E-03,4.71582E-02
4.953416E-03,4.76465E-02
4.953508E-03,4.95996E-02
4.953600E-03,5.05762E-02
4.953692E-03,4.95996E-02
4.953784E-03,4.91113E-02
4.953876E-03,4.81348E-02
4.953968E-03,4.76465E-02
4.954060E-03,4.91113E-02
4.954152E-03,4.76465E-02
4.954244E-03,4.71582E-02
4.954336E-03,4.76465E-02
4.954428E-03,4.91113E-02
4.954520E-03,4.71582E-02
4.954612E-03,4.91113E-02
4.954704E-03,4.71582E-02
4.954796E-03,4.91113E-02
4.954888E-03,4.66699E-02
4.954980E-03,4.71582E-02
4.955072E-03,4.81348E-02
4.955164E-03,4.76465E-02
4.955256E-03,4.86230E-02
4.955348E-03,4.81348E-02
4.955440E-03,4.61816E-02
4.955532E-03,4.95996E-02
4.955624E-03,4.86230E-02
4.955716E-03,4.71582E-02
4.955808E-03,4.86230E-02
4.955900E-03,4.76465E-02
4.955992E-03,4.71582E-02
4.956084E-03,4.71582E-02
4.956176E-03,4.81348E-02
4.956268E-03,4.81348E-02
4.956360E-03,4.56934E-02
4.956452E-03,4.71582E-02
4.956544E-03,4.61816E-02
4.956636E-03,4.52051E-02
4.956728E-03,4.71582E-02
4.956820E-03,4.52051E-02
4.956912E-03,4.56934E-02
4.957004E-03,4.47168E-02
4.957096E-03,4.37402E-02
4.957188E-03,4.66699E-02
4.957280E-03,4.52051E-02
4.957372E-03,4.37402E-02
4.957464E-03,4.71582E-02
4.957556E-03,4.52051E-02
4.957648E-03,4.66699E-02
4.957740E-03,4.61816E-02
4.957832E-03,4.42285E-02
4.957924E-03,4.37402E-02
4.958016E-03,4.66699E-02
4.958108E-03,4.52051E-02
4.958200E-03,4.52051E-02
4.958292E-03,4.47168E-02
4.958384E-03,4.52051E-02
4.958476E-03,4.42285E-02
4.958568E-03,4.37402E-02
4.958660E-03,4.52051E-02
4.958752E-03,4.37402E-02
4.958844E-03,4.32520E-02
4.958936E-03,4.52051E-02
4.959028E-03,4.32520E-02
4.959120E-03,4.52051E-02
4.959212E-03,4.32520E-02
4.959304E-03,4.32520E-02
4.959396E-03,4.56934E-02
4.959488E-03,4.32520E-02
4.959580E-03,4.37402E-02
4.959672E-03,4.37402E-02
4.959764E-03,4.52051E-02
4.959856E-03,4.42285E-02
4.959948E-03,4.22754E-02
4.960040E-03,4.42285E-02
4.960132E-03,4.17871E-02
4.960224E-03,4.47168E-02
4.960316E-03,4.17871E-02
4.960408E-03,4.17871E-02
4.960500E-03,4.22754E-02
4.960592E-03,4.12988E-02
4.960684E-03,4.37402E-02
4.960776E-03,4.12988E-02
4.960868E-03,4.32520E-02
4.960960E-03,4.12988E-02
4.961052E-03,4.17871E-02
4.961144E-03,4.37402E-02
4.961236E-03,4.12988E-02
4.961328E-03,4.32520E-02
4.961420E-03,4.42285E-02
4.961512E-03,4.08105E-02
4.961604E-03,4.22754E-02
4.961696E-03,4.32520E-02
4.961788E-03,4.17871E-02
4.961880E-03,4.22754E-02
4.961972E-03,4.03223E-02
4.962064E-03,4.03223E-02
4.962156E-03,4.22754E-02
4.962248E-03,4.12988E-02
4.962340E-03,4.22754E-02
4.962432E-03,3.93457E-02
4.962524E-03,4.17871E-02
4.962616E-03,4.08105E-02
4.962708E-03,4.12988E-02
4.962800E-03,4.08105E-02
4.962892E-03,3.88574E-02
4.962984E-03,4.03223E-02
4.963076E-03,3.98340E-02
4.963168E-03,4.17871E-02
4.963260E-03,4.03223E-02
4.963352E-03,4.08105E-02
4.963444E-03,4.08105E-02
4.963536E-03,3.98340E-02
4.963628E-03,4.12988E-02
4.963720E-03,4.08105E-02
4.963812E-03,4.08105E-02
4.963904E-03,4.03223E-02
4.963996E-03,3.93457E-02
4.964088E-03,4.08105E-02
4.964180E-03,3.98340E-02
4.964272E-03,3.88574E-02
4.964364E-03,3.93457E-02
4.964456E-03,4.12988E-02
4.964548E-03,4.12988E-02
4.964640E-03,3.83691E-02
4.964732E-03,4.03223E-02
4.964824E-03,3.88574E-02
4.964916E-03,4.12988E-02
4.965008E-03,3.93457E-02
4.965100E-03,4.03223E-02
4.965192E-03,3.98340E-02
4.965284E-03,4.03223E-02
4.965376E-03,3.98340E-02
4.965468E-03,3.88574E-02
4.965560E-03,3.98340E-02
4.965652E-03,3.93457E-02
4.965744E-03,3.88574E-02
4.965836E-03,3.83691E-02
4.965928E-03,3.98340E-02
4.966020E-03,3.93457E-02
4.966112E-03,3.83691E-02
4.966204E-03,3.93457E-02
4.966296E-03,3.83691E-02
4.966388E-03,3.78809E-02
4.966480E-03,3.98340E-02
4.966572E-03,3.64160E-02
4.966664E-03,3.69043E-02
4.966756E-03,3.78809E-02
4.966848E-03,3.88574E-02
4.966940E-03,3.93457E-02
4.967032E-03,3.83691E-02
4.967124E-03,3.78809E-02
4.967216E-03,3.78809E-02
4.967308E-03,3.69043E-02
4.967400E-03,3.73926E-02
4.967492E-03,3.78809E-02
4.967584E-03,3.78809E-02
4.967676E-03,3.78809E-02
4.967768E-03,3.78809E-02
4.967860E-03,3.78809E-02
4.967952E-03,3.78809E-02
4.968044E-03,3.78809E-02
4.968136E-03,3.64160E-02
4.968228E-03,3.78809E-02
4.968320E-03,3.64160E-02
4.968412E-03,3.64160E-02
4.968504E-03,3.78809E-02
4.968596E-03,3.59277E-02
4.968688E-03,3.78809E-02
4.968780E-03,3.88574E-02
4.968872E-03,3.64160E-02
4.968964E-03,3.64160E-02
4.969056E-03,3.64160E-02
4.969148E-03,3.73926E-02
4.969240E-03,3.69043E-02
4.969332E-03,3.69043E-02
4.969424E-03,3.69043E-02
4.969516E-03,3.54395E-02
4.969608E-03,3.49512E-02
4.969700E-03,3.64160E-02
4.969792E-03,3.78809E-02
4.969884E-03,3.49512E-02
4.969976E-03,3.54395E-02
4.970068E-03,3.59277E-02
4.970160E-03,3.69043E-02
4.970252E-03,3.44629E-02
4.970344E-03,3.59277E-02
4.970436E-03,3.59277E-02
4.970528E-03,3.39746E-02
4.970620E-03,3.49512E-02
4.970712E-03,3.54395E-02
4.970804E-03,3.49512E-02
4.970896E-03,3.49512E-02
4.970988E-03,3.69043E-02
4.971080E-03,3.69043E-02
4.971172E-03,3.49512E-02
4.971264E-03,3.49512E-02
4.971356E-03,3.44629E-02
4.971448E-03,3.64160E-02
4.971540E-03,3.49512E-02
4.971632E-03,3.59277E-02
4.971724E-03,3.64160E-02
4.971816E-03,3.49512E-02
4.971908E-03,3.54395E-02
4.972000E-03,3.59277E-02
4.972092E-03,3.54395E-02
4.972184E-03,3.44629E-02
4.972276E-03,3.44629E-02
4.972368E-03,3.44629E-02
4.972460E-03,3.34863E-02
4.972552E-03,3.25098E-02
4.972644E-03,3.34863E-02
4.972736E-03,3.39746E-02
4.972828E-03,3.34863E-02
4.972920E-03,3.44629E-02
4.973012E-03,3.29980E-02
4.973104E-03,3.34863E-02
4.973196E-03,3.15332E-02
4.973288E-03,3.34863E-02
4.973380E-03,3.29980E-02
4.973472E-03,3.25098E-02
4.973564E-03,3.44629E-02
4.973656E-03,3.59277E-02
4.973748E-03,3.39746E-02
4.973840E-03,3.34863E-02
4.973932E-03,3.39746E-02
4.974024E-03,3.29980E-02
4.974116E-03,3.34863E-02
4.974208E-03,3.39746E-02
4.974300E-03,3.29980E-02
4.974392E-03,3.25098E-02
4.974484E-03,3.44629E-02
4.974576E-03,3.34863E-02
4.974668E-03,3.39746E-02
4.974760E-03,3.29980E-02
4.974852E-03,3.39746E-02
4.974944E-03,3.25098E-02
4.975036E-03,3.10449E-02
4.975128E-03,3.15332E-02
4.975220E-03,3.20215E-02
4.975312E-03,3.05566E-02
4.975404E-03,3.15332E-02
4.975496E-03,3.15332E-02
4.975588E-03,3.10449E-02
4.975680E-03,3.39746E-02
4.975772E-03,3.15332E-02
4.975864E-03,3.20215E-02
4.975956E-03,3.20215E-02
4.976048E-03,3.20215E-02
4.976140E-03,3.29980E-02
4.976232E-03,3.25098E-02
4.976324E-03,3.25098E-02
4.976416E-03,3.10449E-02
4.976508E-03,3.20215E-02
4.976600E-03,3.05566E-02
4.976692E-03,3.25098E-02
4.976784E-03,3.15332E-02
4.976876E-03,3.20215E-02
4.976968E-03,3.05566E-02
4.977060E-03,3.10449E-02
4.977152E-03,3.29980E-02
4.977244E-03,3.05566E-02
4.977336E-03,3.25098E-02
4.977428E-03,2.95801E-02
4.977520E-03,2.95801E-02
4.977612E-03,2.81152E-02
4.977704E-03,3.00684E-02
4.977796E-03,2.90918E-02
4.977888E-03,2.95801E-02
4.977980E-03,3.00684E-02
4.978072E-03,2.90918E-02
4.978164E-03,2.95801E-02
4.978256E-03,2.90918E-02
4.978348E-03,2.95801E-02
4.978440E-03,3.29980E-02
4.978532E-03,3.10449E-02
4.978624E-03,3.00684E-02
4.978716E-03,3.00684E-02
4.978808E-03,3.05566E-02
4.978900E-03,3.10449E-02
4.978992E-03,3.34863E-02
4.979084E-03,3.00684E-02
4.979176E-03,3.10449E-02
4.979268E-03,3.05566E-02
4.979360E-03,3.10449E-02
4.979452E-03,2.90918E-02
4.979544E-03,2.95801E-02
4.979636E-03,2.95801E-02
4.979728E-03,2.86035E-02
4.979820E-03,2.95801E-02
4.979912E-03,2.90918E-02
4.980004E-03,3.05566E-02
4.980096E-03,2.86035E-02
4.980188E-03,2.90918E-02
4.980280E-03,2.95801E-02
4.980372E-03,2.66504E-02
4.980464E-03,2.81152E-02
4.980556E-03,2.66504E-02
4.980648E-03,3.10449E-02
4.980740E-03,2.81152E-02
4.980832E-03,2.76270E-02
4.980924E-03,2.86035E-02
4.981016E-03,2.95801E-02
4.981108E-03,2.90918E-02
4.981200E-03,2.90918E-02
4.981292E-03,2.86035E-02
4.981384E-03,2.90918E-02
4.981476E-03,2.76270E-02
4.981568E-03,2.86035E-02
4.981660E-03,2.86035E-02
4.981752E-03,2.86035E-02
4.981844E-03,2.90918E-02
4.981936E-03,2.95801E-02
4.982028E-03,2.90918E-02
4.982120E-03,2.76270E-02
4.982212E-03,2.95801E-02
4.982304E-03,2.81152E-02
4.982396E-03,2.71387E-02
4.982488E-03,3.05566E-02
4.982580E-03,2.86035E-02
4.982672E-03,2.71387E-02
4.982764E-03,2.90918E-02
4.982856E-03,2.76270E-02
4.982948E-03,2.61621E-02
4.983040E-03,2.61621E-02
4.983132E-03,2.76270E-02
4.983224E-03,2.61621E-02
4.983316E-03,2.81152E-02
4.983408E-03,2.61621E-02
4.983500E-03,2.71387E-02
4.983592E-03,2.76270E-02
4.983684E-03,2.71387E-02
4.983776E-03,2.71387E-02
4.983868E-03,2.86035E-02
4.983960E-03,2.61621E-02
4.984052E-03,2.86035E-02
4.984144E-03,2.76270E-02
4.984236E-03,2.51855E-02
4.984328E-03,2.81152E-02
4.984420E-03,2.66504E-02
4.984512E-03,2.76270E-02
4.984604E-03,2.76270E-02
4.984696E-03,2.81152E-02
4.984788E-03,2.66504E-02
4.984880E-03,2.76270E-02
4.984972E-03,2.61621E-02
4.985064E-03,2.61621E-02
4.985156E-03,2.66504E-02
4.985248E-03,2.71387E-02
4.985340E-03,2.71387E-02
4.985432E-03,2.71387E-02
4.985524E-03,2.81152E-02
4.985616E-03,2.66504E-02
4.985708E-03,2.42090E-02
4.985800E-03,2.61621E-02
4.985892E-03,2.76270E-02
4.985984E-03,2.56738E-02
4.986076E-03,2.90918E-02
4.986168E-03,2.66504E-02
4.986260E-03,2.56738E-02
4.986352E-03,2.61621E-02
4.986444E-03,2.66504E-02
4.986536E-03,2.66504E-02
4.986628E-03,2.51855E-02
4.986720E-03,2.61621E-02
4.986812E-03,2.66504E-02
4.986904E-03,2.51855E-02
4.986996E-03,2.61621E-02
4.987088E-03,2.51855E-02
4.987180E-03,2.51855E-02
4.987272E-03,2.51855E-02
4.987364E-03,2.66504E-02
4.987456E-03,2.61621E-02
4.987548E-03,2.71387E-02
4.987640E-03,2.61621E-02
4.987732E-03,2.66504E-02
4.987824E-03,2.61621E-02
4.987916E-03,2.61621E-02
4.988008E-03,2.56738E-02
4.988100E-03,2.42090E-02
4.988192E-03,2.71387E-02
4.988284E-03,2.56738E-02
4.988376E-03,2.66504E-02
4.988468E-03,2.42090E-02
4.988560E-03,2.66504E-02
4.988652E-03,2.61621E-02
4.988744E-03,2.56738E-02
4.988836E-03,2.27441E-02
4.988928E-03,2.51855E-02
4.989020E-03,2.46973E-02
4.989112E-03,2.46973E-02
4.989204E-03,2.42090E-02
4.989296E-03,2.51855E-02
4.989388E-03,2.42090E-02
4.989480E-03,2.56738E-02
4.989572E-03,2.46973E-02
4.989664E-03,2.37207E-02
4.989756E-03,2.37207E-02
4.989848E-03,2.42090E-02
4.989940E-03,2.56738E-02
4.990032E-03,2.66504E-02
4.990124E-03,2.27441E-02
4.990216E-03,2.46973E-02
4.990308E-03,2.42090E-02
4.990400E-03,2.56738E-02
4.990492E-03,2.37207E-02
4.990584E-03,2.42090E-02
4.990676E-03,2.46973E-02
4.990768E-03,2.46973E-02
4.990860E-03,2.56738E-02
4.990952E-03,2.56738E-02
4.991044E-03,2.51855E-02
4.991136E-03,2.37207E-02
4.991228E-03,2.51855E-02
4.991320E-03,2.37207E-02
4.991412E-03,2.51855E-02
4.991504E-03,2.42090E-02
4.991596E-03,2.56738E-02
4.991688E-03,2.42090E-02
4.991780E-03,2.56738E-02
4.991872E-03,2.51855E-02
4.991964E-03,2.42090E-02
4.992056E-03,2.46973E-02
4.992148E-03,2.37207E-02
4.992240E-03,2.42090E-02
4.992332E-03,2.46973E-02
4.992424E-03,2.66504E-02
4.992516E-03,2.56738E-02
4.992608E-03,2.27441E-02
4.992700E-03,2.37207E-02
4.992792E-03,2.51855E-02
4.992884E-03,2.37207E-02
4.992976E-03,2.42090E-02
4.993068E-03,2.56738E-02
4.993160E-03,2.37207E-02
4.993252E-03,2.37207E-02
4.993344E-03,2.37207E-02
4.993436E-03,2.46973E-02
4.993528E-03,2.37207E-02
